World Restaurant Guide," The complete guide to the gastronomic delights of the world! From the finest dining in all the major cities, to the hidden exotic locations on tropical islands. From the most expensive to little cheap discoveries.",(Added: 6-Oct-2001 Hits: 124  Rating: 9.48 Votes: 87) ,Rate It
Dining .com.au," Dining .com.au the best site for Restaurants, Take Away and Delivery Australia wide.",(Added: 24-Aug-2000 Hits: 58  Rating: 1.00 Votes: 1) ,Rate It
Virtual Voyages: Bermuda," Directory of travel information for the Island of Bermuda. Includes Resorts, Hotels, Dining , Airlines, Fishing, Golf, Scuba Diving, Sailing, Weddings and Honeymoons.",(Added: 2-Jun-1999 Hits: 132  Rating: 0 Votes: 0) ,Rate It
Virtual Voyages: The British Virgin Islands," Destination directory of links and contacts, including dining , entertainment, lodging, transportation, and recreation.",(Added: 5-Oct-2001 Hits: 56  Rating: 0 Votes: 0) ,Rate It
Virtual Voyages: Dominican Republic Destination Directory," Directory of destination-specific links and conctacts for the Dominican Republic, including lodging, dining , entertainment, recreation and transportation information.",(Added: 23-Feb-2001 Hits: 124  Rating: 0 Votes: 0) ,Rate It
"Boca Chica, Dominican Republic - Dining Guide"," Everything you need to know about dining in Boca Chica, Dominican Republic.",(Added: 28-Jun-2000 Hits: 82  Rating: 0 Votes: 0) ,Rate It
Dive Taveuni," Dive Taveuni offers the ultimate tropical island experience, romantic luxurious accommodation, candle lit gourmet island dining and smiling friendly people. It is intimate and relaxed, delighting the diver and island lover alike.",(Added: 9-Jun-1999 Hits: 257  Rating: 0 Votes: 0) ,Rate It
Dining in Greek Restaurants, Description of Restaurants in Athens,(Added: 29-May-2001 Hits: 78  Rating: 0 Votes: 0) ,Rate It
Roatan Las Palmas Ocean Front Villas," Private, upscale villas for sale or vacation rentals, right on the ocean with diving, snorkeling, kayaking, dining and beach.  Near the Roatan Airport and night life.",(Added: 3-Sep-2003 Hits: 25  Rating: 0 Votes: 0) ,Rate It
Restaurant Casa Loma," Founded in 1976, we are considered among the best fine dining Restaurants in Mazatlán.  Fine cuisine, a friendly atmosphere and an elegant Mexican environment have been the keys to our success.",(Added: 5-Aug-2002 Hits: 35  Rating: 0 Votes: 0) ,Rate It
Don't worry about dining !," From the Piha Surf Club, to interesting bars, great cafes, wineries,and formal dining , some of the best food and wines in the world.  Just an example...",(Added: 1-Apr-1999 Hits: 614  Rating: 0 Votes: 0) ,Rate It
MyrtleBeachSearch.com," The definitive search directory for Myrtle Beach, South Carolina. 1000+ links to Myrtle Beach area web sites, plus multiple forums. Golf, accommodations, nightlife, dining , sun & fun, etc.",(Added: 16-Sep-2000 Hits: 137  Rating: 10.00 Votes: 3) ,Rate It
SURF CITY - USA       Huntington Beach Calif., Welcome to SURF CITY / Huntington Beach. From fine dining to awesome photos of down town. California's hottest beach city!  HuntingtonBeach.com..... A nice place to SURF!!!,(Added: 15-May-1999 Hits: 106  Rating: 9.00 Votes: 3) ,Rate It
Marco Island Florida Online," A guide to Marco Island Florida with information on accommodations, attractions, dining , recreation, sports, art, entertainment, history and photos.",(Added: 25-Jan-2000 Hits: 84  Rating: 0 Votes: 0) ,Rate It
Beach Vacation," Cozy cottage directly on ""The world's most beautiful beach"" on the   Emerald Coast in Panama City Beach, Florida. Minutes away from   Championship Golf, shopping, Gourmet dining to beachside cafes,   Panama City Beach attractions and amusement parks. Awesome sunsets and   panoramic views of the beach.  1 queensize bedroom with full bath, 1 bedroom with two twin beds and   adjoining half bath, family room with queen size sleeper, ""Florida""   room with queen size sleeper.",(Added: 21-Jan-2001 Hits: 99  Rating: 0 Votes: 0) ,Rate It
Aloha Hawaiian Vacation Rentals," Beautiful vacation homes for rent in Hawaii at Kona Paradise and Discovery Harbor. Enjoy the sand and the surf at the best beaches in the world. Close proximity to the 10 best scuba diving locations in the islands. Lots of things to do including, surfing, snorkeling, sailing, skiing, luaus, swimming, great dining or whale watching. Visit the islands attractions such as the active volcanos, rainforests, and other tropical wonders that Hawaii has to offer.",(Added: 29-Sep-1999 Hits: 420  Rating: 0 Votes: 0) ,Rate It
Ogunquit Dining Guide, Whilst visiting Ogunquit be sure to bring this handy guide for dining . Ogunquit has world famous restaurants!,(Added: 10-Jun-2000 Hits: 110  Rating: 0 Votes: 0) ,Rate It
Ogunquit Dining Guide, Ogunquit is also known for wonderful restaurants. Check menus and listings.,(Added: 7-Jun-2000 Hits: 85  Rating: 0 Votes: 0) ,Rate It
The North Coast of Oregon State," The Business, Travel, Tourism, Dining and Playground Site for The North Pacific Coast of Oregon State.",(Added: 9-Aug-1999 Hits: 68  Rating: 0 Votes: 0) ,Rate It
"Yachats Oregon , Travel, Vacations, Sightseeeing, Lodging, Dining", Contains up to date information on the City of Yachats on the Oregon Coast.,(Added: 18-Aug-2002 Hits: 30  Rating: 0 Votes: 0) ,Rate It
MyrtleBeachSearch.com," The definitive search directory for Myrtle Beach area golf, lodging, dining , attractions, nightlife, general business web sites. 1000+ categorized and searchable links. Multiple forums for visitors/locals. Myrtle Beach postcards.",(Added: 16-Sep-2000 Hits: 81  Rating: 8.43 Votes: 7) ,Rate It
Fodor's Reviews, Caracas Dining Reviews by Fodor's,(Added: 23-Mar-2000 Hits: 99  Rating: 0 Votes: 0) ,Rate It
